Time,A_Feed_S1,D_Feed_S2,E_Feed_S3,Total_Feed_S4,Recycle_Flow_S8,Reactor_Feed_Rate_S6,Reactor_Pressure,Reactor_Level,Reactor_Temperature,Purge_Rate_S9,Product_Sep_Temp,Product_Sep_Level,Prod_Sep_Pressure,Prod_Sep_Underflow_S10,Stripper_Level,Stripper_Pressure,Stripper_Underflow_S11,Stripper_Temp,Stripper_Steam_Flow,Compressor_Work,Reactor_Cooling_Water_Outlet_Temp,Separator_Cooling_Water_Outlet_Temp,Composition_A_S6,Composition_B_S6,Composition_C_S6,Composition_D_S6,Composition_E_S6,Composition_F_S6,Composition_A_S9,Composition_B_S9,Composition_C_S9,Composition_D_S9,Composition_E_S9,Composition_F_S9,Composition_G_S9,Composition_H_S9,Composition_D_S11,Composition_E_S11,Composition_F_S11,Composition_G_S11,Composition_H_S11,D_Feed_Flow_Stream_2,E_Feed_Flow_Stream_3,A_Feed_Flow_Stream_1,Total_Feed_Flow_Stream_4,Compressor_Recycle_Valve,Purge_Valve_Stream_9,Separator_Pot_Liquid_Flow_Stream_10,Stripper_Liquid_Product_Flow_Stream_11,Stripper_Steam_Valve,Reactor_Cooling_Water_Flow,Condensor_Cooling_Water_Flow
57,0.23527,3642.1,4491.1,9.42,26.473,42.29,2698.1,75.586,120.39,0.32448,80.064,51.826,2626.5,26.862,51.522,3098,22.882,66.031,236.27,339.53,94.757,77.148,32.196,8.7853,26.056,7.026,18.811,1.6488,32.669,13.785,24.456,1.126,18.333,2.2502,4.8977,2.3107,0.021176,0.82676,0.087051,53.453,44.329,62.361,53.513,22.714,61.798,21.433,38.785,43.473,50.057,49.074,40.668,18.248
58,0.23509,3630.6,4513.1,9.2659,26.75,42.463,2700,75.27,120.39,0.32796,80.146,48.061,2628.5,25.061,48.418,3097.4,23.246,66.005,237.04,340.44,94.695,77.271,32.196,8.7853,26.056,7.026,18.811,1.6488,32.669,13.785,24.456,1.126,18.333,2.2502,4.8977,2.3107,0.021176,0.82676,0.087051,53.453,44.329,62.559,53.249,22.731,63.027,22.053,38.36,32.393,42.873,48.913,40.063,17.385
59,0.23506,3598.1,4490,9.334,27.026,42.315,2700.9,73.416,120.38,0.33126,80.215,52.472,2629.5,25.786,50.437,3099.1,22.994,65.992,234.2,340.14,94.783,77.564,32.144,9.1011,26.399,7.0969,18.807,1.6427,31.82,13.656,24.083,1.2278,19.097,2.2769,4.8582,2.3381,0.021176,0.82676,0.087051,53.453,44.329,62.995,54.117,22.839,61.487,21.98,39.847,45.375,47.546,49.072,40.972,17.966
60,0.23442,3615.8,4513.7,9.4016,26.899,42.11,2704.3,74.486,120.39,0.33379,80.473,50.833,2633,24.216,48.827,3102,22.429,66.022,235.48,340.34,94.741,77.719,32.144,9.1011,26.399,7.0969,18.807,1.6427,31.82,13.656,24.083,1.2278,19.097,2.2769,4.8582,2.3381,0.021176,0.82676,0.087051,53.453,44.329,62.692,53.834,22.902,59.911,22.082,39.538,40.553,43.82,48.86,40.39,19.275
61,0.23844,3559.3,4496.5,9.3248,26.821,42.368,2705.4,75.877,120.39,0.31809,80.321,50.708,2633.4,22.607,48.491,3102.9,22.437,66.06,236.58,340.06,94.771,77.379,31.779,8.8835,26.528,6.8863,18.702,1.6566,32.573,13.826,24.155,1.228,18.904,2.2826,4.8839,2.3181,0.0017695,0.83257,0.11792,54.175,43.851,62.873,54.044,23.551,60.426,22.132,37.853,40.185,43.042,48.669,40.716,19.281
62,0.23889,3619.6,4488.1,9.481,26.5,42.165,2706,75.12,120.39,0.31298,80.223,49.508,2634.4,27.561,50.843,3103,22.563,66.036,233.86,340.83,94.711,77.241,31.779,8.8835,26.528,6.8863,18.702,1.6566,32.573,13.826,24.155,1.228,18.904,2.2826,4.8839,2.3181,0.0017695,0.83257,0.11792,54.175,43.851,61.835,54.144,23.506,61.084,21.872,38.477,36.653,48.484,48.819,40.622,18.992
63,0.276,3672.8,4550.8,9.3467,26.833,42.122,2707.5,75.17,120.41,0.33829,80.198,49.15,2636.3,25.525,51.109,3106.2,23.772,66.015,235.65,340.81,94.812,77.179,32.075,8.8959,26.823,6.829,19.251,1.6817,32.645,13.663,24.283,1.2458,18.523,2.2611,4.8518,2.363,0.0017695,0.83257,0.11792,54.175,43.851,62.663,53.655,27.252,61.011,21.847,39.815,35.599,49.101,48.568,41.169,16.13
64,0.27642,3661.8,4475.6,9.4027,26.463,42.274,2708.7,75.444,120.43,0.34075,80.187,49.762,2637.1,25.886,51.767,3106.3,23.362,65.967,233.85,340.88,94.527,77.158,32.075,8.8959,26.823,6.829,19.251,1.6817,32.645,13.663,24.283,1.2458,18.523,2.2611,4.8518,2.363,0.0017695,0.83257,0.11792,54.175,43.851,62.853,54.555,27.211,60.709,21.918,39.515,37.401,50.623,48.637,40.962,17.102
65,0.25142,3667.8,4449.9,9.341,27.048,42.278,2707.4,75.381,120.4,0.31926,80.035,50.181,2635.8,26.179,48.691,3104.9,22.98,65.902,234.34,340.93,94.691,77.044,31.627,9.1334,26.366,6.8519,18.651,1.6784,32.589,13.947,24.198,1.1989,18.514,2.2685,4.9012,2.2445,0.0017695,0.83257,0.11792,54.175,43.851,63.274,53.481,24.568,61.091,22.285,37.657,38.631,43.505,48.506,41.294,18.028
66,0.25157,3660.1,4488.4,9.4734,26.984,42.431,2706.2,75.091,120.43,0.31729,79.932,48.945,2634.8,25.278,50.535,3104.7,23.216,65.86,234.42,340.84,94.586,77.191,31.627,9.1334,26.366,6.8519,18.651,1.6784,32.589,13.947,24.198,1.1989,18.514,2.2685,4.9012,2.2445,0.025981,0.84413,0.10156,53.912,43.987,63.407,53.02,24.553,61.585,22.303,37.897,34.994,47.773,48.553,41.275,17.469
67,0.29741,3658.3,4546.8,9.319,26.775,42.139,2707.5,75.576,120.4,0.35078,80.005,49.295,2635.4,25.134,49.746,3106.3,23.935,65.82,235.2,340.94,94.603,77.219,32.518,8.914,26.317,7.0062,18.669,1.6136,33.102,14.053,24.274,1.1524,18.861,2.2368,4.848,2.2748,0.025981,0.84413,0.10156,53.912,43.987,63.276,53.763,29.273,61.816,21.842,41.395,36.027,45.946,48.458,40.926,15.769
68,0.2989,3699.1,4543.5,9.4424,26.906,42.311,2708.6,74.784,120.42,0.34921,80.079,50.602,2637.6,25.847,51.198,3107.3,22.154,65.804,236.18,341.52,94.45,77.404,32.518,8.914,26.317,7.0062,18.669,1.6136,33.102,14.053,24.274,1.1524,18.861,2.2368,4.848,2.2748,0.025981,0.84413,0.10156,53.912,43.987,62.575,53.803,29.127,61.3,22.099,41.587,39.872,49.307,48.347,41.789,19.982
69,0.21213,3648.2,4507,9.4,26.56,42.223,2708.1,74.656,120.39,0.36474,80.132,50.406,2637.4,25.516,50.84,3104.6,23.35,65.838,236.22,341.44,94.693,77.496,31.914,9.0004,26.692,6.9395,18.647,1.6397,32.57,13.637,24.241,1.2637,18.665,2.2529,4.7881,2.3464,0.025981,0.84413,0.10156,53.912,43.987,62.053,54.216,20.928,61.449,22.35,42.788,39.294,48.479,48.317,40.524,17.138
70,0.21303,3602.9,4519.7,9.4388,26.949,42.246,2706.1,74.942,120.4,0.36584,79.96,50.213,2634.1,24.619,49.48,3103.3,23.183,65.848,234.13,341.56,94.864,77.193,31.914,9.0004,26.692,6.9395,18.647,1.6397,32.57,13.637,24.241,1.2637,18.665,2.2529,4.7881,2.3464,0.025981,0.84413,0.10156,53.912,43.987,62.833,54.064,20.839,59.354,22.162,42.654,38.726,45.331,48.476,41.11,17.56
71,0.2719,3650.5,4488,9.3467,26.897,41.999,2710,75.794,120.39,0.3144,80.184,50.678,2639.1,23.624,48.014,3106.5,23.347,65.855,235.05,341.59,94.572,77.469,32.538,8.9321,26.33,6.9333,19.062,1.6379,32.906,13.798,24.212,1.2005,19.076,2.2397,4.9196,2.2571,0.021131,0.82568,0.097158,54.247,43.13,62.512,54.516,26.489,61.896,22.359,37.829,40.095,41.939,48.668,40.919,17.135
72,0.27128,3643.4,4531.7,9.402,26.614,42.148,2710.7,75.221,120.39,0.31918,80.117,51.405,2640.3,24.99,49.583,3107.8,22.808,65.88,235.94,341.93,94.705,77.227,32.538,8.9321,26.33,6.9333,19.062,1.6379,32.906,13.798,24.212,1.2005,19.076,2.2397,4.9196,2.2571,0.021131,0.82568,0.097158,54.247,43.13,62.634,53.994,26.549,60.492,22.265,37.246,42.236,45.568,48.692,41.598,18.434
73,0.20838,3654.9,4473.1,9.4903,26.851,42.598,2707.7,74.606,120.38,0.334,79.796,50.457,2636,26.175,50.453,3104.4,22.212,65.847,239.53,342.05,94.712,76.808,32.461,8.8839,26.665,6.6389,18.955,1.6844,32.682,13.709,24.293,1.2516,17.9,2.2768,4.756,2.3213,0.021131,0.82568,0.097158,54.247,43.13,62.44,53.664,20.788,62.111,22.495,39.589,39.444,47.582,48.476,40.209,19.902
74,0.21078,3656.4,4477.6,9.2951,26.926,42.308,2706.4,75.039,120.4,0.33066,79.704,50.325,2635,27.46,50.328,3102.8,23.72,65.782,237.09,341.68,94.644,77.163,32.461,8.8839,26.665,6.6389,18.955,1.6844,32.682,13.709,24.293,1.2516,17.9,2.2768,4.756,2.3213,0.021131,0.82568,0.097158,54.247,43.13,62.414,53.609,20.552,63.308,22.286,39.997,39.055,47.293,48.805,40.868,16.316
75,0.21303,3740.1,4470.1,9.4658,27.021,42.167,2710.7,75.055,120.4,0.32296,80.108,49.834,2639.5,25.131,49.758,3107.2,22.542,65.776,236.34,341.65,94.552,78.036,32.364,8.7376,26.474,6.782,18.812,1.6541,32.682,13.84,23.933,1.3568,18.362,2.2645,4.7477,2.3068,0.021131,0.82568,0.097158,54.247,43.13,63.646,53.923,21.165,61.233,22.555,38.461,37.611,45.973,48.979,40.832,19.039
76,0.21516,3704.6,4494.6,9.3228,27.129,42.402,2709.9,74.108,120.44,0.32225,80.161,48.904,2638.5,27.079,49.171,3108.4,23.938,65.869,234.04,340.73,94.383,77.209,32.364,8.7376,26.474,6.782,18.812,1.6541,32.682,13.84,23.933,1.3568,18.362,2.2645,4.7477,2.3068,0.017518,0.84807,0.080331,54.187,43.915,64.257,53.63,20.955,62.219,22.077,38.547,34.875,44.617,48.811,41.812,15.76
77,0.22071,3694.2,4523,9.27,27.087,42.242,2706.6,75.132,120.4,0.337,80.001,50.45,2634.7,24.417,48.556,3106.5,23.032,65.885,234.19,340.86,94.522,77.218,32.415,9.0009,26.56,6.9045,18.47,1.6557,32.707,13.853,24.264,1.3275,18.698,2.2475,4.8501,2.2929,0.017518,0.84807,0.080331,54.187,43.915,63.343,53.622,21.799,60.424,22.013,40.186,39.424,43.193,48.695,40.835,17.919
78,0.21995,3679.2,4530.1,9.3837,26.441,42.423,2704.6,74.894,120.43,0.33622,79.964,50.799,2633.9,22.97,51.033,3104,23.12,65.872,235.13,340.91,94.498,77.054,32.415,9.0009,26.56,6.9045,18.47,1.6557,32.707,13.853,24.264,1.3275,18.698,2.2475,4.8501,2.2929,0.017518,0.84807,0.080331,54.187,43.915,63.601,53.537,21.874,63.42,21.954,40.281,40.451,48.925,48.509,41.66,17.734
79,0.21375,3666.7,4495.8,9.3685,26.607,42.408,2706.7,74.625,120.38,0.33741,80.047,50.361,2635.5,23.136,48.396,3104.6,23.203,65.85,235.65,340.66,94.592,77.336,31.831,8.9357,26.52,6.7766,18.957,1.6528,32.591,13.975,24.34,1.2504,18.247,2.2494,4.7569,2.3418,0.017518,0.84807,0.080331,54.187,43.915,62.779,54.811,21.094,60.985,21.975,40.507,39.163,42.822,48.362,40.765,17.515
80,0.21626,3671.1,4499,9.3342,26.87,42.398,2706,74.619,120.39,0.34021,80.043,51.879,2635,25.255,48.972,3105,23.114,65.848,235.95,341.08,94.584,77.37,31.831,8.9357,26.52,6.7766,18.957,1.6528,32.591,13.975,24.34,1.2504,18.247,2.2494,4.7569,2.3418,0.017518,0.84807,0.080331,54.187,43.915,62.702,54.773,20.847,61.763,22.142,40.166,43.628,44.156,48.235,40.94,17.73
81,0.2724,3698.4,4484.6,9.3751,26.973,42.151,2707.9,75.283,120.4,0.35332,80.141,51.653,2636.5,24.728,49.195,3105.9,22.486,65.84,233.93,340.5,94.617,77.395,32.254,8.9117,26.324,6.9302,18.774,1.6426,32.729,13.887,24.703,1.0911,18.094,2.2316,4.746,2.2827,0.00070138,0.83275,0.098091,54.03,43.942,63.392,53.761,26.566,61.198,22.077,41.969,42.965,44.671,48.888,40.987,19.211
82,0.26949,3686.6,4495.1,9.42,26.778,42.112,2708.3,75.672,120.43,0.35389,80.117,49.49,2637.4,24.563,49.787,3105.9,23.114,65.886,235.61,340.93,94.449,77.415,32.254,8.9117,26.324,6.9302,18.774,1.6426,32.729,13.887,24.703,1.0911,18.094,2.2316,4.746,2.2827,0.00070138,0.83275,0.098091,54.03,43.942,63.596,53.634,26.852,59.814,22.387,41.899,36.598,46.04,48.885,42.058,17.71
83,0.23072,3652.5,4510.2,9.2574,26.716,41.969,2707.7,75.307,120.37,0.34215,80.116,48.835,2636.4,25.278,50.602,3105.4,23.619,65.92,237.4,340.84,94.615,77.296,31.996,8.7278,26.604,6.7341,18.367,1.6424,32.887,13.853,24.174,1.2792,18.516,2.2194,4.7774,2.3565,0.00070138,0.83275,0.098091,54.03,43.942,62.862,53.888,22.918,63.536,22.087,41.135,34.67,47.926,48.871,40.582,16.522
84,0.23201,3622.5,4519,9.3504,27.008,42.237,2706.9,75.021,120.4,0.34056,80.122,49.354,2636.3,24.539,50.544,3104.8,22.616,65.964,235.49,340.81,94.641,77.428,31.996,8.7278,26.604,6.7341,18.367,1.6424,32.887,13.853,24.174,1.2792,18.516,2.2194,4.7774,2.3565,0.00070138,0.83275,0.098091,54.03,43.942,63.379,53.784,22.791,61.881,22.238,41.329,36.2,47.794,49.184,41.429,18.885
85,0.2585,3714.7,4545.5,9.2226,26.835,42.552,2708.3,75.569,120.42,0.33922,80.184,48.427,2636.4,24.923,49.06,3107.1,23.529,65.993,238.87,340.5,94.57,77.457,32.397,8.7874,26.541,7.046,18.654,1.6237,32.599,13.957,24.211,1.3153,18.391,2.2341,4.7829,2.341,0.00070138,0.83275,0.098091,54.03,43.942,63.561,54.497,25.22,60.94,22.058,40.659,33.47,44.359,49.025,41.006,16.711
86,0.25366,3718.3,4554.7,9.2827,26.645,42.382,2709,74.653,120.41,0.34268,80.258,49.166,2637.6,24.769,48.815,3107.3,23.075,66.032,238.19,340.81,94.441,77.214,32.397,8.7874,26.541,7.046,18.654,1.6237,32.599,13.957,24.211,1.3153,18.391,2.2341,4.7829,2.341,0.0070637,0.83106,0.10344,52.97,43.72,63.498,54.388,25.695,60.354,21.942,40.236,35.645,43.791,48.844,40.71,17.797
87,0.21902,3595.6,4548.7,9.3487,27.18,42.056,2707,75.892,120.4,0.35081,80.144,50.863,2635.5,25.588,48.965,3105,23.106,66.019,233.94,340.77,94.634,77.294,31.876,9.0188,26.467,7.0373,18.802,1.6705,32.425,13.738,24.47,1.3317,18.5,2.2774,4.8211,2.3157,0.0070637,0.83106,0.10344,52.97,43.72,62.866,53.8,21.462,60.926,22.182,42.132,40.638,44.139,49.199,41.715,17.721
88,0.22086,3627.2,4536.7,9.3376,26.797,42.333,2705.3,75.002,120.39,0.34954,80.032,51.119,2633.7,25.772,49.241,3102.7,22.794,65.979,237.2,339.99,94.816,77.229,31.876,9.0188,26.467,7.0373,18.802,1.6705,32.425,13.738,24.47,1.3317,18.5,2.2774,4.8211,2.3157,0.0070637,0.83106,0.10344,52.97,43.72,62.322,53.944,21.281,62.008,22.028,42.288,41.393,44.778,48.885,40.553,18.474
89,0.26825,3618.6,4517.2,9.3653,26.758,41.742,2707.9,75.267,120.38,0.33054,80.101,50.521,2635.8,25.659,50.489,3105.1,23.218,65.942,236.82,340.6,94.776,77.213,31.792,8.9737,26.583,6.8761,19.077,1.6435,32.886,13.819,24.04,1.2722,18.591,2.2641,4.8999,2.3746,0.0070637,0.83106,0.10344,52.97,43.72,62.395,53.823,26.637,58.632,22.061,38.787,39.634,47.666,48.899,40.611,17.473
90,0.26966,3619.5,4497.8,9.378,27.137,42.132,2707.6,75.51,120.41,0.3284,80.068,50.641,2636,24.628,49.359,3106.1,22.797,65.957,236.4,340.79,94.749,77.254,31.792,8.9737,26.583,6.8761,19.077,1.6435,32.886,13.819,24.04,1.2722,18.591,2.2641,4.8999,2.3746,0.0070637,0.83106,0.10344,52.97,43.72,62.381,54.055,26.497,60.709,22.149,39.048,39.986,45.052,48.914,41.229,18.472
91,0.28156,3655.4,4477.2,9.3767,26.748,42.299,2709.5,75.052,120.38,0.33825,79.995,49.067,2638.4,23.475,49.75,3106.2,22.374,65.932,234.31,340.68,94.745,76.958,32.388,8.8183,26.427,6.9002,18.773,1.6236,32.532,13.84,24.259,1.2439,18.818,2.2514,4.8603,2.3028,0.011146,0.84045,0.098956,53.991,43.246,63.105,53.599,27.653,60.589,22.277,39.941,35.353,45.956,49.029,40.969,19.506
92,0.27837,3673.6,4456.5,9.37,26.787,42.437,2706.8,74.767,120.39,0.33598,79.74,48.672,2635.5,25.007,50.056,3106.2,23.558,65.848,236.63,340.71,94.621,77.025,32.388,8.8183,26.427,6.9002,18.773,1.6236,32.532,13.84,24.259,1.2439,18.818,2.2514,4.8603,2.3028,0.011146,0.84045,0.098956,53.991,43.246,62.792,53.847,27.967,62.302,21.594,40.218,34.192,46.664,48.784,40.703,16.718
93,0.22329,3661.7,4478.7,9.4128,26.957,42.093,2707.8,74.789,120.41,0.33899,79.832,48.854,2636,25.223,51.31,3105.8,23.849,65.811,236.87,340.83,94.772,77.301,31.802,8.6901,26.476,6.9493,18.518,1.6547,32.932,13.607,24.135,1.2272,18.382,2.2588,4.8904,2.2352,0.011146,0.84045,0.098956,53.991,43.246,62.781,54.302,22.249,60.26,21.913,40.43,34.727,49.565,48.726,41.176,16.015
94,0.22602,3659.7,4463.4,9.3024,26.623,42.066,2710.4,75.331,120.38,0.34181,80.172,49.908,2639.9,25.266,49.196,3106.7,22.878,65.825,237.14,341.26,94.589,77.551,31.802,8.6901,26.476,6.9493,18.518,1.6547,32.932,13.607,24.135,1.2272,18.382,2.2588,4.8904,2.2352,0.011146,0.84045,0.098956,53.991,43.246,62.816,54.486,21.981,61.154,22.189,40.086,37.83,44.672,48.662,41.213,18.284
95,0.28177,3635.1,4543.6,9.334,27.417,42.204,2712.1,74.522,120.4,0.31351,80.23,49.876,2640.6,23.635,48.31,3110.2,23.63,65.883,234.23,340.96,94.654,77.576,31.919,9.0313,26.405,6.7337,18.751,1.6375,33.072,13.715,24.52,1.2581,18.576,2.2491,4.7446,2.2072,0.011146,0.84045,0.098956,53.991,43.246,62.767,54.174,27.834,59.421,22.325,37.163,37.734,42.622,48.878,40.856,16.48
96,0.28556,3638.9,4527,9.4203,27.167,41.92,2713.5,74.428,120.39,0.31528,80.148,50.61,2642.6,26.997,49.415,3110.6,22.709,65.946,235.61,341.24,94.462,77.035,31.919,9.0313,26.405,6.7337,18.751,1.6375,33.072,13.715,24.52,1.2581,18.576,2.2491,4.7446,2.2072,0.0216,0.82694,0.10158,52.703,44.152,62.702,54.372,27.461,63.132,22.591,36.947,39.896,45.181,48.951,41.279,18.702
97,0.27552,3706,4542.1,9.4235,27.023,42.506,2711.7,75.143,120.43,0.32834,79.805,49.453,2640.9,24.552,51.881,3109.6,23.721,65.876,235.36,341.6,94.665,76.729,31.905,8.93,26.861,6.7199,18.233,1.6509,32.307,13.835,24.345,1.2516,18.093,2.2846,4.8047,2.1825,0.0216,0.82694,0.10158,52.703,44.152,63.476,53.644,26.89,60.422,22.508,37.99,36.489,50.888,49.038,41.719,16.348
98,0.27687,3712.6,4527.9,9.2968,26.984,42.467,2709.7,75.039,120.39,0.32335,79.679,51.01,2639.2,26.094,48.924,3108,23.248,65.795,237.66,341.55,94.369,77.017,31.905,8.93,26.861,6.7199,18.233,1.6509,32.307,13.835,24.345,1.2516,18.093,2.2846,4.8047,2.1825,0.0216,0.82694,0.10158,52.703,44.152,63.362,53.814,26.757,61.87,22.298,38.599,41.071,44.044,48.902,40.951,17.48
99,0.27703,3698.6,4520.7,9.3961,27.205,42.239,2712.3,74.444,120.42,0.33922,80.004,49.83,2641.8,24.185,50.065,3109.8,22.842,65.795,237.39,341.25,94.51,77.489,32.222,8.895,26.631,6.6529,18.598,1.6402,32.818,13.882,24.424,1.358,18.432,2.2877,4.9041,2.3231,0.0216,0.82694,0.10158,52.703,44.152,63.871,55.219,27.577,61.17,22.247,39.821,37.599,46.685,48.994,41.649,18.394
100,0.27736,3707.5,4564.9,9.3739,27.157,42.317,2710.9,75.526,120.42,0.33716,79.923,49.165,2639.6,24.701,50.959,3110,22.926,65.819,237.01,341.11,94.409,77.398,32.222,8.895,26.631,6.6529,18.598,1.6402,32.818,13.882,24.424,1.358,18.432,2.2877,4.9041,2.3231,0.0216,0.82694,0.10158,52.703,44.152,63.718,54.69,27.544,60.601,22.063,40.072,35.641,48.753,49.092,42.155,18.205
101,0.24791,3721,4549.9,9.3624,26.754,42.668,2711.2,75.5,120.4,0.34245,80.092,48.854,2639.9,24.749,50.943,3109.4,22.812,65.844,238.69,341.13,94.293,77.727,32.31,8.768,26.944,6.8582,18.303,1.6475,32.885,13.634,24.583,1.3031,18.662,2.2259,4.756,2.3303,0.011971,0.84311,0.10488,53.266,43.552,64.259,54.035,24.67,59.343,22.218,40.728,34.729,48.717,48.656,41.813,18.443
102,0.24702,3730.2,4518,9.3536,26.643,42.495,2708.1,75.345,120.4,0.34466,80.128,51.764,2637.4,25.98,51.142,3106.8,23.189,65.91,235.67,340.72,94.395,77.084,32.31,8.768,26.944,6.8582,18.303,1.6475,32.885,13.634,24.583,1.3031,18.662,2.2259,4.756,2.3303,0.011971,0.84311,0.10488,53.266,43.552,64.099,54.416,24.756,60.751,22.169,40.459,43.292,49.177,48.833,42.045,17.581
103,0.23936,3659,4540.8,9.491,26.666,42.207,2706,75.343,120.38,0.31137,80.074,49.197,2634.6,26.444,49.886,3103.8,23.378,65.946,234.66,340.71,94.362,77.26,32,8.9278,26.621,6.8671,18.866,1.6541,32.738,13.691,24.279,1.1389,18.456,2.2037,4.7672,2.32,0.011971,0.84311,0.10488,53.266,43.552,63.643,54.922,23.672,59.693,22.018,37.8,35.738,46.271,48.831,41.347,17.122
104,0.24036,3691.1,4564.7,9.268,27.209,42.091,2706.1,75.383,120.39,0.31186,80.241,50.589,2634.5,24.344,50.056,3104.3,22.692,65.953,235.32,340.27,94.576,77.296,32,8.9278,26.621,6.8671,18.866,1.6541,32.738,13.691,24.279,1.1389,18.456,2.2037,4.7672,2.32,0.011971,0.84311,0.10488,53.266,43.552,63.092,54.636,23.574,61.492,22.279,37.739,39.833,46.663,48.679,41.269,18.733
105,0.26892,3670.8,4492.3,9.325,27.034,42.307,2703.5,74.543,120.37,0.31808,80.138,48.052,2632.3,24.233,50.545,3102.1,22.064,66,236.16,339.74,94.529,77.065,32.17,8.9483,26.725,6.8864,18.654,1.6439,32.341,13.783,24.369,1.083,18.546,2.2513,4.7896,2.2553,0.011971,0.84311,0.10488,53.266,43.552,63.381,54.153,26.725,59.487,22.164,38.262,32.367,47.795,48.508,40.748,20.242
106,0.26892,3670.4,4544.4,9.3628,27.234,42.264,2700.4,76.457,120.36,0.31995,79.923,49.852,2629,24.558,50.401,3099.3,22.464,65.958,237.08,339.8,94.675,76.767,32.17,8.9483,26.725,6.8864,18.654,1.6439,32.341,13.783,24.369,1.083,18.546,2.2513,4.7896,2.2553,0.034487,0.83346,0.088934,53.91,43.784,63.387,53.53,26.725,60.315,21.934,38.034,37.665,47.461,48.748,40.608,19.339
107,0.25448,3647.1,4526.1,9.1653,26.826,42.173,2698.1,76.04,120.4,0.32942,79.762,49.737,2626.4,23.592,50.419,3096.6,23.402,65.901,234.58,339.96,94.606,76.594,32.087,8.8927,26.544,7.016,18.666,1.5917,33.123,13.85,24.604,1.4208,18.769,2.268,4.9292,2.2622,0.034487,0.83346,0.088934,53.91,43.784,63.625,54.272,25.115,59.924,21.825,39.211,37.326,47.505,49.064,41.11,17.151
108,0.25421,3667.8,4511.7,9.1522,27.144,42.447,2698.7,75.362,120.37,0.32955,79.921,50.264,2626.4,25.558,49.259,3096.4,22.711,65.834,236.55,340.08,94.717,76.988,32.087,8.8927,26.544,7.016,18.666,1.5917,33.123,13.85,24.604,1.4208,18.769,2.268,4.9292,2.2622,0.034487,0.83346,0.088934,53.91,43.784,63.267,54.445,25.141,60.525,22.24,39.195,38.877,44.82,48.981,40.36,18.778
109,0.26176,3627.2,4517.6,9.1203,27.108,42.269,2697.8,74.945,120.37,0.33928,80.02,50.051,2625.5,25.03,49.793,3097.7,23.391,65.864,238.13,339.52,94.652,77.184,31.886,8.7694,26.385,6.9651,18.442,1.6443,32.757,13.876,24.272,1.3429,19.004,2.2267,4.8149,2.2807,0.034487,0.83346,0.088934,53.91,43.784,62.764,54.364,26.11,58.734,21.611,39.792,38.25,46.054,48.933,40.943,17.158
110,0.26326,3629.6,4520.7,9.3499,26.873,42.165,2698.5,75.602,120.38,0.33494,80.149,50.207,2627.3,23.407,50.412,3096.9,22.67,65.904,237.67,339.46,94.878,77.352,31.886,8.7694,26.385,6.9651,18.442,1.6443,32.757,13.876,24.272,1.3429,19.004,2.2267,4.8149,2.2807,0.034487,0.83346,0.088934,53.91,43.784,62.724,54.327,25.963,60.813,21.803,40.321,38.709,47.487,49.062,40.168,18.85
111,0.28505,3649.4,4546.6,9.1601,26.855,42.533,2699.8,74.633,120.42,0.33855,80.281,50.775,2628.8,25.667,49.339,3098.8,23.29,65.971,238.75,339.01,94.574,77.356,32.345,8.9413,26.296,6.9515,18.612,1.654,33.008,13.805,24.052,1.2812,18.818,2.2417,4.8076,2.219,0.01263,0.84538,0.099013,54.079,44.465,62.726,54.603,28.053,60.101,21.793,40.641,40.381,45.004,48.808,41,17.371
112,0.28297,3678.1,4566.2,9.206,26.82,42.171,2701.4,75.729,120.38,0.33784,80.438,50.035,2629.6,27.008,50.239,3100.6,21.805,66.067,237.15,339,94.809,77.31,32.345,8.9413,26.296,6.9515,18.612,1.654,33.008,13.805,24.052,1.2812,18.818,2.2417,4.8076,2.219,0.01263,0.84538,0.099013,54.079,44.465,62.232,54.368,28.257,59.85,21.715,40.728,38.203,47.086,48.928,40.365,20.876
113,0.2424,3652.3,4559,9.3124,27.276,42.214,2700.3,75.708,120.42,0.33508,80.345,50.58,2627.9,23.974,51.185,3099.4,22.814,66.073,236.36,339.05,94.606,77.409,31.979,8.9159,26.136,6.8967,19.436,1.6293,32.493,13.752,23.803,1.1959,18.615,2.2495,4.8486,2.4111,0.01263,0.84538,0.099013,54.079,44.465,62.723,54.078,23.673,60.759,21.553,39.181,39.808,49.276,48.973,41.067,18.476
114,0.24204,3629.6,4556.6,9.3632,26.679,41.847,2696.8,75.167,120.37,0.33072,80.217,50.937,2624.2,25.582,49.945,3098.2,22.376,66.076,235.44,338.51,94.838,76.842,31.979,8.9159,26.136,6.8967,19.436,1.6293,32.493,13.752,23.803,1.1959,18.615,2.2495,4.8486,2.4111,0.01263,0.84538,0.099013,54.079,44.465,63.114,54.107,23.707,57.928,21.151,39.712,40.856,46.407,49.033,40.45,19.563
115,0.27983,3660.9,4426.4,9.269,26.821,42.471,2696.6,75.849,120.41,0.32765,80.243,49.678,2625.1,25.18,46.798,3096.4,22.81,66.036,235.99,338.95,94.625,77.603,32.203,9.003,26.324,6.8724,18.767,1.6855,32.174,13.927,23.923,1.3246,18.692,2.3047,4.9815,2.3991,0.01263,0.84538,0.099013,54.079,44.465,63.016,53.602,27.002,61.155,21.521,38.603,37.151,39.124,48.964,40.036,18.486
